﻿Category,Title,Date,Summary,Article URL,Source
Payment Card Networks,"### Mastercard expands Product Express platform to help fintechs accelerate the launch of new card programs and other payment solutions October, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard expands Product Express platform to help fintechs accelerate the launch of new card programs and other payment solutions October, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/october/mastercard-expands-product-express-platform-to-help-fintechs-accelerate-the-launch-of-new-card-programs-and-other-payment-solutions.html,Mastercard
Payment Card Networks,"### Mastercard launches world-class technology infrastructure in Saudi Arabia, enabling the processing of seamless October, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard launches world-class technology infrastructure in Saudi Arabia, enabling the processing of seamless October, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/october/mastercard-launches-world-class-technology-infrastructure-in-saudi-arabia-enabling-the-processing-of-seamless.html,Mastercard
Payment Card Networks,"### Mastercard at Money 20/20 innovating at the speed of business October, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard at Money 20/20 innovating at the speed of business October, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/october/mastercard-at-money-2020-innovating-at-the-speed-of-business.html,Mastercard
Payment Card Networks,"### Mastercard expands the Priceless Planet Coalition's portfolio of restoration sites October, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard expands the Priceless Planet Coalition's portfolio of restoration sites October, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/october/mastercard-expands-the-priceless-planet-coalitions-portfolio-of-restoration-sites.html,Mastercard
Payment Card Networks,"### Mastercard transforms cross-border payments for banks with industry-first innovation October, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard transforms cross-border payments for banks with industry-first innovation October, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/october/mastercard-transforms-cross-border-payments-for-banks-with-industry-first-innovation1.html,Mastercard
Payment Card Networks,"### Mastercard debuts new open banking-powered tools that put consumers in control of their data, safely and securely October, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard debuts new open banking-powered tools that put consumers in control of their data, safely and securely October, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/october/mastercard-debuts-new-open-banking-powered-tools-that-put-consumers-in-control-of-their-data-safely-and-securely.html,Mastercard
Payment Card Networks,"### Citi and Mastercard join forces to transform global cross border payments October, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Citi and Mastercard join forces to transform global cross border payments October, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/october/citi-and-mastercard-join-forces-to-transform-global-cross-border-payments.html,Mastercard
Payment Card Networks,"### Mastercard spotlights cybersecurity awareness and education with true-crime podcasts to mark Cybersecurity Awareness Month October, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard spotlights cybersecurity awareness and education with true-crime podcasts to mark Cybersecurity Awareness Month October, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/october/scaling-innovation-with-startups-from-city-planning-to-gamifying-rewards-points.html,Mastercard
Payment Card Networks,"### Mastercard launches new benefits in support of Canadian small businesses October, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard launches new benefits in support of Canadian small businesses October, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/october/mastercard-launches-new-benefits-in-support-of-canadian-small-businesses.html,Mastercard
Payment Card Networks,"### Mastercard and KaiOS partner to simplify acceptance for millions of SMEs in emerging markets September, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and KaiOS partner to simplify acceptance for millions of SMEs in emerging markets September, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/september/mastercard-and-kaios-partner-to-simplify-acceptance-for-millions-of-smes-in-emerging-markets2.html,Mastercard
Payment Card Networks,"### Mastercard expands first-of-its-kind AI technology to help banks protect more consumers from scams in real time September, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard expands first-of-its-kind AI technology to help banks protect more consumers from scams in real time September, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/september/mastercard-expands-first-of-its-kind-ai-technology-to-help-banks-protect-more-consumers-from-scams-in-real-time.html,Mastercard
Payment Card Networks,"### Mastercard expands support for Canadian entrepreneurs with Mastercard x Pier Five Small Business Fund, now open for 2024 applicants September, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard expands support for Canadian entrepreneurs with Mastercard x Pier Five Small Business Fund, now open for 2024 applicants September, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/september/mastercard-expands-support-for-canadian-entrepreneurs-with-mastercard-x-pier-five-small-business-fund-now-open-for-2024-applicants.html,Mastercard
Payment Card Networks,"### Update regarding chief financial officer for Mastercard September, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Update regarding chief financial officer for Mastercard September, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/september/update-regarding-chief-financial-officer-for-mastercard.html,Mastercard
Payment Card Networks,"### Mastercard invests in continued defense of global digital economy with acquisition of Recorded Future September, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard invests in continued defense of global digital economy with acquisition of Recorded Future September, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/september/mastercard-invests-in-continued-defense-of-global-digital-economy-with-acquisition-of-recorded-future.html,Mastercard
Payment Card Networks,"### Mastercard selects India for the global launch of its Payment Passkey Service, accelerating secure online checkout for millions of shoppers August, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard selects India for the global launch of its Payment Passkey Service, accelerating secure online checkout for millions of shoppers August, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/august/mastercard-selects-india-for-the-global-launch-of-its-payment-passkey-service-accelerating-secure-online-checkout-for-millions-of-shoppers.html,Mastercard
Payment Card Networks,"### What is a passkey? Here’s everything you need to know August, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### What is a passkey? Here’s everything you need to know August, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/august/everything-you-need-to-know-about-payment-passkeys.html,Mastercard
Payment Card Networks,"### Helping more individuals and small businesses benefit from the digital economy through Mastercard Open Banking August, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Helping more individuals and small businesses benefit from the digital economy through Mastercard Open Banking August, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/august/helping-more-individuals-and-small-businesses-benefit-from-the-digital-economy-through-mastercard-open-banking.html,Mastercard
Payment Card Networks,"### Mastercard and WestJet announce the launch of the Priceless Platform in Canada, offering cardholders exclusive, always-on access to Priceless experiences August, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and WestJet announce the launch of the Priceless Platform in Canada, offering cardholders exclusive, always-on access to Priceless experiences August, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/august/mastercard-and-westjet-announce-the-launch-of-the-priceless-platform-in-canada-offering-cardholders-exclusive-always-on-access-to-priceless-experiences.html,Mastercard
Payment Card Networks,"### Mastercard introduces a fast, safe and cost-effective solution for businesses to accept virtual card payment July, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard introduces a fast, safe and cost-effective solution for businesses to accept virtual card payment July, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/july/mastercard-introduces-a-fast-safe-and-cost-effective-solution-for-businesses-to-accept-virtual-card-payment.html,Mastercard
Payment Card Networks,"### Mastercard joins forces with McLaren Racing Formula 1 Team July, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard joins forces with McLaren Racing Formula 1 Team July, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/july/Mastercard-joins-forces-with-McLaren-Racing-Formula-1-Team.html,Mastercard
Payment Card Networks,"### Expedia Group, Wells Fargo, and Mastercard announce new suite of One Key credit cards July, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Expedia Group, Wells Fargo, and Mastercard announce new suite of One Key credit cards July, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/july/expedia-group-wells-fargo-and-mastercard-announce-new-suite-of-one-key-credit-cards.html,Mastercard
Payment Card Networks,"### Mastercard and the Medical Tourism Association join forces to revolutionize cross-border health care payments July, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and the Medical Tourism Association join forces to revolutionize cross-border health care payments July, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/july/mastercard-and-the-medical-tourism-association-join-forces-to-revolutionize-cross-border-health-care-payments.html,Mastercard
Payment Card Networks,"### Mastercard taps into the power of social media to support stand up to cancer June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard taps into the power of social media to support stand up to cancer June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/mastercard-taps-into-the-power-of-social-media-to-support-stand-up-to-cancer.html,Mastercard
Payment Card Networks,"### Mastercard and Thought Machine accelerate core banking capabilities, providing seamless payment experiences June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and Thought Machine accelerate core banking capabilities, providing seamless payment experiences June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/mastercard-and-european-cloud-native-issuer-processor-leverages-mastercard-cloud-edge-proving-seamless-payment-experience.html,Mastercard
Payment Card Networks,"### Mastercard and Beijing Municipal Bureau of Culture and Tourism unveil enhanced Priceless Beijing June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and Beijing Municipal Bureau of Culture and Tourism unveil enhanced Priceless Beijing June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/mastercard-and-beijing-municipal-bureau-of-culture-and-tourism-unveil-enhanced-priceless-beijing.html,Mastercard
Payment Card Networks,"### Ministry for Restoration of Ukraine and Mastercard to cooperate on restoring the tourism industry June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Ministry for Restoration of Ukraine and Mastercard to cooperate on restoring the tourism industry June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/mastercard-insights-will-contribute-to-ukraines-economic-recovery-via-tourism.html,Mastercard
Payment Card Networks,"### Mastercard reimagines online checkout; commits to reaching 100% e-commerce tokenization by 2030 in Europe June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard reimagines online checkout; commits to reaching 100% e-commerce tokenization by 2030 in Europe June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/mastercard-reimagines-online-checkout-commits-to-reaching-100-e-commerce-tokenization-by-2030-in-europe.html,Mastercard
Payment Card Networks,"### Mastercard debuts new video 'Giving Back' with Lionel Messi to kick off CONMEBOL Copa América 2024 June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard debuts new video 'Giving Back' with Lionel Messi to kick off CONMEBOL Copa América 2024 June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/mastercard-debuts-new-video-giving-back-with-lionel-messi-to-kick-off-conmebol-copa-america-2024.html,Mastercard
Payment Card Networks,"### Michael Kors first to debut Shopping Muse, the AI-powered shopping assistant from Dynamic Yield by Mastercard June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Michael Kors first to debut Shopping Muse, the AI-powered shopping assistant from Dynamic Yield by Mastercard June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/michael-kors-first-to-debut-shopping-muse-the-ai-powered-shopping-assistant-from-dynamic-yield-by-mastercard.html,Mastercard
Payment Card Networks,"### Mastercard enhances digital financial experiences with deposit switch and bill pay switch June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard enhances digital financial experiences with deposit switch and bill pay switch June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/mastercard-enhances-digital-financial-experiences-with-deposit-switch-and-bill-pay-switch.html,Mastercard
Payment Card Networks,"### Mastercard Center for Inclusive Growth and data.org launch Artificial Intelligence to Accelerate Inclusion challenge June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard Center for Inclusive Growth and data.org launch Artificial Intelligence to Accelerate Inclusion challenge June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/mastercard-center-for-inclusive-growth-and-data-org-launch-artificial-intelligence-to-accelerate-inclusion-challenge.html,Mastercard
Payment Card Networks,"### Bunq first bank in Europe to leverage AI in open banking with Mastercard June, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Bunq first bank in Europe to leverage AI in open banking with Mastercard June, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/june/bunq-first-bank-in-europe-to-leverage-ai-in-open-banking-with-mastercard.html,Mastercard
Payment Card Networks,"### Mastercard Crypto Credential goes live with first peer-to-peer pilot transactions, adds new partners to the ecosystem May, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard Crypto Credential goes live with first peer-to-peer pilot transactions, adds new partners to the ecosystem May, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/may/mastercard-crypto-credential-goes-live-with-first-peer-to-peer-pilot-transactions-adds-new-partners-to-the-ecosystem.html,Mastercard
Payment Card Networks,"### Mastercard accelerates commitment to digital transformation in Africa May, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard accelerates commitment to digital transformation in Africa May, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/may/mastercard-accelerates-commitment-to-digital-transformation-in-africa.html,Mastercard
Payment Card Networks,"### Mastercard accelerates card fraud detection with generative ai technology May, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard accelerates card fraud detection with generative ai technology May, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/may/mastercard-accelerates-card-fraud-detection-with-generative-ai-technology.html,Mastercard
Payment Card Networks,"### Mastercard and Salesforce announce new integration to transform transaction disputes May, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and Salesforce announce new integration to transform transaction disputes May, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/may/Mastercard-and-Salesforce-announce-new-integration-to-transform-transaction-disputes.html,Mastercard
Payment Card Networks,"### Soaring passenger traffic, longer stays: Mastercard Economics Institute on travel in 2024 May, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Soaring passenger traffic, longer stays: Mastercard Economics Institute on travel in 2024 May, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/may/soaring-passenger-traffic-longer-stays-mastercard-economics-institute-on-travel-in-2024.html,Mastercard
Payment Card Networks,"### University of New Brunswick Mastercard Cybersecurity Scholarship winners announced May, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### University of New Brunswick Mastercard Cybersecurity Scholarship winners announced May, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/may/university-of-new-brunswick-mastercard-cybersecurity-scholarship-winners-announced.html,Mastercard
Payment Card Networks,"### Mastercard JV switches first domestic transaction in China May, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard JV switches first domestic transaction in China May, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/may/mastercard-jv-switches-first-domestic-transaction-in-china.html,Mastercard
Payment Card Networks,"### Mastercard drops exclusive, personalized Music Pass as it kicks off season 2 of its Artist Accelerator April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard drops exclusive, personalized Music Pass as it kicks off season 2 of its Artist Accelerator April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/mastercard-drops-exclusive-personalized-music-pass-as-it-kicks-off-season-2-of-its-artist-accelerator.html,Mastercard
Payment Card Networks,"### Enhancing fintech programs, empowering innovation April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Enhancing fintech programs, empowering innovation April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/enhancing-fintech-programs-empowering-innovation.html,Mastercard
Payment Card Networks,"### Mastercard transforms the fight against scams with latest AI tech April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard transforms the fight against scams with latest AI tech April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/mastercard-transforms-the-fight-against-scams-with-latest-ai-tech.html,Mastercard
Payment Card Networks,"### Mastercard launches mobile virtual card app to simplify travel and business expenses April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard launches mobile virtual card app to simplify travel and business expenses April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/mastercard-launches-mobile-virtual-card-app-to-simplify-travel-and-business-expenses.html,Mastercard
Payment Card Networks,"### The Xbox Mastercard issued by Barclays now available in the U.S. with more value April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### The Xbox Mastercard issued by Barclays now available in the U.S. with more value April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/the-xbox-mastercard-issued-by-barclays-now-available-in-the-us-with-more-value.html,Mastercard
Payment Card Networks,"### Nubank and Mastercard exclusive study reveals path to advancing beyond access toward financial health April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Nubank and Mastercard exclusive study reveals path to advancing beyond access toward financial health April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/nubank-and-mastercard-exclusive-study-reveals-path-to-advancing-beyond-access-toward-financial-health.html,Mastercard
Payment Card Networks,"### Turning aspiration into impact April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Turning aspiration into impact April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/turning-aspiration-into-impact.html,Mastercard
Payment Card Networks,"### Mastercard and leading Canadian fintech VoPay enter strategic partnership to empower Canadians to move money quickly and securely with Mastercard Move April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and leading Canadian fintech VoPay enter strategic partnership to empower Canadians to move money quickly and securely with Mastercard Move April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/mastercard-and-leading-canadian-fintech-vopay-enter-strategic-partnership-to-empower-canadians-to-move-money-quickly-and-securely-with-mastercard-move.html,Mastercard
Payment Card Networks,"### Positioning Mastercard for the next era of growth April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Positioning Mastercard for the next era of growth April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/positioning-mastercard-for-the-next-era-of-growth.html,Mastercard
Payment Card Networks,"### Mastercard announces new cardholder benefits to enhance health and wellness, travel and lifestyle rewards for consumers, small businesses April, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard announces new cardholder benefits to enhance health and wellness, travel and lifestyle rewards for consumers, small businesses April, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/april/mastercard-announces-new-cardholder-benefits-to-enhance-health-wellness-travel-and-lifestyle-rewards-for-consumers-small-businesses.html,Mastercard
Payment Card Networks,"### Mastercard commits to lowering U.S. interchange for small businesses and broader merchant community March, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard commits to lowering U.S. interchange for small businesses and broader merchant community March, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/march/mastercard-commits-to-lowering-us-interchange-for-small-businesses-and-broader-merchant-community.html,Mastercard
Payment Card Networks,"### Mastercard and Worldpay join forces to fight payment fraud globally March, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and Worldpay join forces to fight payment fraud globally March, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/march/mastercard-and-worldpay-join-forces-to-fight-payment-fraud-globally.html,Mastercard
Payment Card Networks,"### New Mastercard report reveals key trends and opportunities to digitize remittances in Latin America and the Caribbean March, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### New Mastercard report reveals key trends and opportunities to digitize remittances in Latin America and the Caribbean March, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/march/new-mastercard-report-reveals-key-trends-opportunities-to-digitize-remittances-in-latin-america-and-the-caribbean.html,Mastercard
Payment Card Networks,"### Mastercard enables convenient and secure international remittances to Alipay wallet March, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard enables convenient and secure international remittances to Alipay wallet March, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/march/mastercard-enables-convenient-and-secure-international-remittances-to-alipay-wallet.html,Mastercard
Payment Card Networks,"### Mastercard simplifies subscription management with smart subscriptions March, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard simplifies subscription management with smart subscriptions March, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/march/mastercard-simplifies-subscription-management-with-smart-subscriptions.html,Mastercard
Payment Card Networks,"### The Mastercard Artist Accelerator kicks off its second season, launches live touring series with OnesToWatch March, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### The Mastercard Artist Accelerator kicks off its second season, launches live touring series with OnesToWatch March, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/march/the-mastercard-artist-accelerator-kicks-off-its-second-season-launches-live-touring-series-with-onestowatch.html,Mastercard
Payment Card Networks,"### Uber partners with Mastercard and Payfare to launch the new Uber Pro Card in Canada March, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Uber partners with Mastercard and Payfare to launch the new Uber Pro Card in Canada March, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/march/uber-partners-with-mastercard-and-payfare-to-launch-the-new-uber-pro-card-in-canada.html,Mastercard
Payment Card Networks,"### Mastercard open banking enhances the debit and prepaid digital account opening experience February, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard open banking enhances the debit and prepaid digital account opening experience February, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/february/mastercard-open-banking-enhances-the-debit-and-prepaid-digital-account-opening-experience.html,Mastercard
Payment Card Networks,"### How were co-creating the future of payments with fintechs February, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### How were co-creating the future of payments with fintechs February, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/february/how-were-co-creating-the-future-of-payments-with-fintechs.html,Mastercard
Payment Card Networks,"### Mastercard joins us AI safety institute consortium to guide national ai standards February, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard joins us AI safety institute consortium to guide national ai standards February, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/february/mastercard-joins-us-ai-safety-institute-consortium-to-guide-national-ai-standards.html,Mastercard
Payment Card Networks,"### Mastercard dedicates its GRAMMY Awards® campaign to forest restoration; teams with SZA in debut bonus performance to raise awareness for the Priceless Planet Coalition February, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard dedicates its GRAMMY Awards® campaign to forest restoration; teams with SZA in debut bonus performance to raise awareness for the Priceless Planet Coalition February, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/february/mastercard-dedicates-its-grammy-awards-campaign-to-forest-restoration-teams-with-sza-in-debut-bonus-performance-to-raise-awareness-for-the-priceless-planet-coalition.html,Mastercard
Payment Card Networks,"### Mastercard supercharges consumer protection with gen AI February, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard supercharges consumer protection with gen AI February, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/february/mastercard-supercharges-consumer-protection-with-gen-ai.html,Mastercard
Payment Card Networks,"### Mastercard and BOK Financial Corporation announce expanded payments agreement January, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and BOK Financial Corporation announce expanded payments agreement January, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/January/mastercard-and-bok-financial-corporation-announce-expanded-payments-agreement.html,Mastercard
Payment Card Networks,"### Driving an inclusive digital economy through small business empowerment and open banking innovation January, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Driving an inclusive digital economy through small business empowerment and open banking innovation January, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/January/meet-15-startups-empowering-small-businesses-with-new-technology.html,Mastercard
Payment Card Networks,"### Mastercard and the clearing house extend partnership on real time payments January, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and the clearing house extend partnership on real time payments January, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/January/mastercard-and-the-clearing-house-extend-partnership-on-real-time-payments.html,Mastercard
Payment Card Networks,"### Mastercard is unlocking efficiencies in B2B healthcare payments through innovative partnership January, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard is unlocking efficiencies in B2B healthcare payments through innovative partnership January, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/January/mastercard-is-unlocking-efficiencies-in-b2b-healthcare-payments-through-innovative-partnership.html,Mastercard
Payment Card Networks,"### Mastercard announces development of inclusive AI tool to provide personalized, real-time assistance to small business community January, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard announces development of inclusive AI tool to provide personalized, real-time assistance to small business community January, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/January/mastercard-announces-development-of-inclusive-ai-tool-to-provide-personalized-real-time-assistance-to-small-business-community.html,Mastercard
Payment Card Networks,"### Mastercard becomes official partner of Hudson Yards, unlocking priceless experiences and discovery for cardholders in New York City January, 2024",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard becomes official partner of Hudson Yards, unlocking priceless experiences and discovery for cardholders in New York City January, 2024.",https://www.mastercard.com/us/en/news-and-trends/press/2024/January/mastercard-becomes-official-partner-of-hudson-yards-unlocking-priceless-experiences-and-discovery-for-cardholders-in-new-york-city.html,Mastercard
Payment Card Networks,"### Mastercard and Chainlink enable on-chain crypto purchases using Mastercard's 3.5 billion cards June 24, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and Chainlink enable on-chain crypto purchases using Mastercard's 3.5 billion cards June 24, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/june/mastercard-chainlink-crypto.html,Mastercard
